time,close,Up Trend,Down Trend,Macro Score Heatmap,Rate Hike,Rate Cut,ATR
1499644800,0.07478285,,,1,0,0,
1500249600,0.11960399,,,1,0,0,
1500854400,0.10737212,,,1,0,0,
1501459200,0.13088988,,,1,0,0,
1502064000,0.86096804,,,1,0,0,
1502668800,2.51037841,,,1,0,0,
1503273600,2.00088655,,,1,0,0,
1503878400,1.5746722,,,1,0,0,
1504483200,0.9481624,,,1,0,0,
1505088000,0.79463777,-0.675290347,,1,0,0,
1505692800,0.78494467,-0.6441437438,,1,0,0,
1506297600,1.51768438,-0.31507633392,,1,0,0,
1506902400,1.19647389,0.07364310547200037,,1,0,0,
1507507200,1.56000166,0.07364310547200037,,1,0,0,0.7362351071428571
1508112000,1.20283872,0.07364310547200037,,1,0,0,0.719771991632653
1508716800,1.23314204,0.07364310547200037,,1,0,0,0.6949481079446064
1509321600,1.52865153,0.11761613024367978,,1,0,0,0.6892777845199917
1509926400,1.51708398,0.4113328672193117,,1,0,0,0.7073655056257067
1510531200,1.60701568,0.4113328672193117,,1,0,0,0.694993973795299
1511136000,1.8916287,0.4283536003476427,,1,0,0,0.6896730292384919
1511740800,2.30657339,0.7207218388128782,,1,0,0,0.7254467464357425
1512345600,2.50945758,1.1959668274315904,,1,0,0,0.7877175174046179
1512950400,6.0801127,2.135348016688432,,1,1,0,1.0511888183042881
1513555200,5.38988375,2.226642312519589,,1,0,0,1.2324821012825533
1514160000,8.65228603,4.396552696267628,,1,0,0,1.5965031711909425
1514764800,18.58197132,8.695787427640866,,1,0,0,2.7393610503915897
1515369600,20.79799326,11.934023848876778,,1,0,0,3.386812613220762
1515974400,14.14776683,11.934023848876778,,1,0,0,4.409191831562136
1516579200,13.49447648,11.934023848876778,,1,0,0,4.320069014307698
1517184000,8.37688343,,21.358614091733827,1,0,0,4.495116776142863
1517788800,8.69353531,,18.954446327560447,1,0,0,4.54283043356123
1518393600,10.68955774,,18.954446327560447,1,0,0,4.519399971163999
1518998400,9.38551529,,18.954446327560447,1,0,0,4.423135281795142
1519603200,10.38769407,,18.954446327560447,1,0,0,4.2900869173812035
1520208000,8.24952623,,18.33066189811241,1,0,0,4.243315325425404
1520812800,8.975621,,18.33066189811241,1,0,0,4.226866226466447
1521417600,12.92068705,,18.33066189811241,1,1,0,4.420042753861701
1522022400,11.08756753,,18.33066189811241,1,0,0,4.367106872157294
1522627200,12.12056377,,18.33066189811241,1,0,0,4.299357587717487
1523232000,13.0544931,,18.33066189811241,1,0,0,4.279388761451952
1523836800,12.87233871,,18.33066189811241,1,0,0,4.200747643491098
1524441600,15.02090069,,18.33066189811241,1,0,0,4.138389335384591
1525046400,13.93795166,,18.33066189811241,1,0,0,3.991516040714263
1525651200,13.18949541,,18.33066189811241,1,0,0,3.9218318063775297
