time,close,Up Trend,Down Trend,Macro Score Heatmap,Rate Hike,Rate Cut,ATR
1552867200,57.21,,,1,0,0,
1553472000,58.65,,,1,0,0,
1554076800,74.37,,,1,0,0,
1554681600,69.6,,,1,0,0,
1555286400,67.91,,,1,0,0,
1555891200,60.6,,,1,0,0,
1556496000,59.59,,,1,0,0,
1557100800,60.67,,,1,0,0,
1557705600,77.6,,,1,0,0,
1558310400,75.32,50.18899999999999,,1,0,0,
1558915200,88.86,61.22760000000001,,1,0,0,
1559520000,77.35,61.22760000000001,,1,0,0,
1560124800,93.51,61.22760000000001,,1,0,0,
1560729600,110.25,76.51181539999999,,1,0,0,13.897857142857143
1561334400,103.3,80.01513385999999,,1,0,0,14.918010204081634
1561939200,106.45,80.01513385999999,,1,0,0,14.652438046647234
1562544000,82.29,80.01513385999999,,1,0,0,15.565835329029573
1563148800,75.37,,106.69486741606,1,0,0,15.788989948384602
1563753600,68.72,,103.428880674454,1,0,0,15.449776380642845
1564358400,65.73,,96.9929926070086,1,0,1,14.820506639168357
1564963200,59.91,,91.78269334630775,1,0,0,14.637613307799187
1565568000,52.62,,83.24242401167697,1,0,0,14.489212357242101
1566172800,50.15,,79.08218161050927,1,0,0,13.905697188867665
1566777600,45.21,,75.61796344945834,1,0,0,13.616718818234261
1567382400,48.28,,71.58716710451252,1,0,0,12.961953188360384
1567987200,46.63,,69.49795039406126,1,0,0,12.381099389191787
1568592000,46.13,,69.49795039406126,1,0,1,12.04673514710666
1569196800,37.74,,61.74438981918963,1,0,0,12.364825493741899
1569801600,35.57,,59.99195083727067,1,0,0,11.820195101331764
1570406400,36.9,,57.4727557535436,1,0,0,11.200181165522354
1571011200,36.32,,55.62548017818924,1,0,0,10.576596796556471
1571616000,37.32,,54.33443216037031,1,0,0,10.353982739659582
1572220800,37.03,,54.33443216037031,1,0,1,10.009412543969612
1572825600,37.58,,54.33443216037031,1,0,0,9.548025933686068
1573430400,35.78,,52.111841044909966,1,0,0,9.062452652708492
1574035200,27.26,,47.52015694041897,1,0,0,9.055848891800743
1574640000,27.93,,42.782641246377075,1,0,0,8.74114539952926
1575244800,29.25,,42.782641246377075,1,0,0,8.426063585277172
1575849600,32.89,,42.782641246377075,1,0,0,8.166344757757374
1576454400,29.09,,42.782641246377075,1,0,0,8.090177275060418
1577059200,29.14,,41.842637421747995,1,0,0,7.720878898270388
1577664000,30.81,,41.842637421747995,1,0,0,7.552958976965359
1578268800,35.52,,41.842637421747995,1,0,0,7.495604764324976
1578873600,51.56,32.197147319545714,,1,0,0,9.202347281158906
1579478400,53.65,32.89893258759115,,1,0,0,9.245036761076125
1580083200,66.36,42.28203932883202,,1,0,0,9.782534135284974
1580688000,71.33,47.70933539594882,,1,0,0,9.847353125621762
1581292800,60,47.70933539594882,,1,0,0,10.69754218807735
1581897600,63.32,47.70933539594882,,1,0,0,10.934860603214684
1582502400,49.1,47.70933539594882,,1,0,0,11.319513417270779
1583107200,42.83,,71.52665754671798,1,0,1,11.332405316037152
1583712000,25.68,,57.422991792046176,1,0,0,12.453662079177354
1584316800,29.49,,55.83719261284156,1,0,1,12.629114787807541
