time,close,Up Trend,Down Trend,Macro Score Heatmap,Rate Hike,Rate Cut,ATR
1437350400,280,,298.42075651513835,1,0,0,10.481552584363456
1437436800,277.32,,298.42075651513835,1,0,0,10.048584542623205
1437523200,277.89,,295.89471277726204,1,0,0,9.582971361007264
1437609600,277.39,,295.89471277726204,1,0,0,9.146330549506747
1437696000,289.12,,295.89471277726204,1,0,0,9.57087836739912
1437782400,289.7,,295.89471277726204,1,0,0,9.233672769727756
1437868800,293.89,,295.89471277726204,1,0,0,8.991267571890061
1437955200,294.21,,295.89471277726204,1,0,0,9.04617703104077
1438041600,295.76,,295.89471277726204,1,0,0,8.710735814537859
1438128000,290.19,,295.89471277726204,1,0,0,8.62925468492801
1438214400,288.49,,295.89471277726204,1,0,0,8.370022207433154
1438300800,285.19,,295.89471277726204,1,0,0,8.287163478330784
1438387200,281.53,,295.89471277726204,1,0,0,8.290937515592875
1438473600,282.62,,295.36304484183364,1,0,0,8.07658483590767
1438560000,280.95,,295.36304484183364,1,0,0,7.898971633342839
1438646400,285.51,,295.36304484183364,1,0,0,7.789045088104066
1438732800,282.77,,295.36304484183364,1,0,0,7.535541867525205
1438819200,279.65,,294.248638220727,1,0,0,7.270146019844832
1438905600,279.94,,292.05577439865436,1,0,0,7.045135589855916
1438992000,262.02,,285.7841969587889,1,0,0,7.976911619151925
1439078400,267.63,,280.55327726291,1,0,0,7.9664179320696435
1439164800,265.15,,280.55327726291,1,0,0,7.805959508350382
1439251200,271.99,,280.55327726291,1,0,0,7.754105257753925
1439337600,266.94,,280.55327726291,1,0,0,7.672383453628641
1439424000,264.67,,279.80669271219523,1,0,0,7.472927492655167
1439510400,266.17,,279.3200234409757,1,0,0,7.3305755288940855
1439596800,262.46,,278.5860210968782,1,0,0,7.22982013397308
1439683200,259.2,,273.3414189871903,1,0,0,7.244118695832149
1439769600,257.31,,272.3337770884713,1,0,0,7.1545387889869945
1439856000,221.99,,253.0108993796242,1,0,0,10.78921458977364
1439942400,227.34,,253.0108993796242,1,0,0,11.738556404789808
1440028800,235.56,,253.0108993796242,1,0,0,11.675802375876248
1440115200,232.85,,253.0108993796242,1,0,0,11.258959349027945
1440201600,231.15,,253.0108993796242,1,0,0,11.372605109811662
1440288000,229.21,,253.0108993796242,1,0,0,11.0674190305394
1440374400,211.16,,244.69776859720687,1,0,0,11.6511748140723
1440460800,223.73,,242.61899173748617,1,0,0,13.066805184495708
1440547200,226.81,,242.61899173748617,1,0,0,12.977033385603159
1440633600,225.8,,242.61899173748617,1,0,0,12.477959572345792
1440720000,231.55,,242.61899173748617,1,0,0,12.656676745749666
1440806400,230.61,,242.61899173748617,1,0,0,12.177628406767544
1440892800,229.39,,242.61899173748617,1,0,0,11.799226377712719
1440979200,230.75,,242.61899173748617,1,0,0,11.511424493590383
1441065600,228.22,,242.61899173748617,1,0,0,11.194894172619641
1441152000,229.97,,242.61899173748617,1,0,0,10.752401731718237
1441238400,227.25,,242.61899173748617,1,0,0,10.292230179452648
1441324800,231.39,,242.61899173748617,1,0,0,9.932070880920318
1441411200,236.01,,242.61899173748617,1,0,0,9.731208675140294
1441497600,241.29,,242.61899173748617,1,0,0,9.698979484058844
1441584000,241.31,,242.61899173748617,1,0,0,9.27548094948321
1441670400,244.14,226.837291905434,,1,0,0,9.149375167377267
1441756800,238.75,226.837291905434,,1,0,0,8.930848369707462
1441843200,238.52,226.837291905434,,1,0,0,8.629359200442645
1441929600,240.9,226.837291905434,,1,0,0,8.230119257553884
1442016000,236.5,226.837291905434,,1,0,0,8.060825024871464
1442102400,230.82,226.837291905434,,1,0,0,7.998623237380646
1442188800,231.01,226.837291905434,,1,0,0,7.8544358632820295
1442275200,230.6,226.837291905434,,1,0,0,7.448404730190457
1442361600,229.73,226.837291905434,,1,0,0,7.284232963748281
1442448000,233.34,226.837291905434,,1,0,0,7.258216323480548
1442534400,233.78,226.837291905434,,1,0,0,6.96905801466051
1442620800,232.88,226.837291905434,,1,0,0,6.636268156470473
1442707200,232.24,226.837291905434,,1,0,0,6.316534716722582
1442793600,227.31,226.837291905434,,1,0,0,6.348925094099539
1442880000,231.28,226.837291905434,,1,0,0,6.470430444521002
1442966400,230.26,226.837291905434,,1,0,0,6.274685412769501
1443052800,235.27,226.837291905434,,1,0,0,6.247922169000252
1443139200,235.89,226.837291905434,,1,0,0,6.058784871214519
1443225600,234.69,226.837291905434,,1,0,0,5.818871666127768
1443312000,233.58,226.837291905434,,1,0,0,5.533952261404357
1443398400,239.99,226.90438840506093,,1,0,0,5.637955671304047
1443484800,236.89,228.86144956455485,,1,0,0,5.549530266210901
1443571200,237.14,228.86144956455485,,1,0,0,5.330992390052979
1443657600,238.34,229.2490741472894,,1,0,0,5.161635790763482
1443744000,238.28,229.48116673256047,,1,0,0,4.96651894856609
1443830400,239.92,230.76355005930444,,1,0,0,4.818196166525657
1443916800,239.87,231.86269505337398,,1,0,0,4.560467868916682
1444003200,240.95,231.86269505337398,,1,0,0,4.4832915925654895
1444089600,246.64,235.66263299323293,,1,0,0,4.712342193096526
1444176000,244,235.66263299323293,,1,0,0,4.930032036446775
1444262400,242.94,235.66263299323293,,1,0,0,4.805029748129149
1444348800,244.35,235.66263299323293,,1,0,0,4.731813337548496
1444435200,246.07,236.5911900068601,,1,0,0,4.558112384866459
1444521600,249.02,239.4180710061741,,1,0,0,4.544675785947427
1444608000,246.39,239.4180710061741,,1,0,0,4.4521989440940395
1444694400,250.99,239.46548751500103,,1,0,0,4.6084704480873215
1444780800,253.27,243.83193876350092,,1,0,0,4.61857970179537
1444867200,254.99,246.34324488715083,,1,0,0,4.545109723095699
1444953600,263.43,250.91342039843576,,1,0,0,5.130459028588864
1445040000,272.87,257.2930783585922,,1,0,0,5.603997669403944
1445126400,265,257.2930783585922,,1,0,0,5.957997835875092
1445212800,265.17,257.2930783585922,,1,0,0,5.973855133312585
1445299200,271.14,257.2930783585922,,1,0,0,6.159294052361686
1445385600,268.77,257.2930783585922,,1,0,0,6.280058762907281
1445472000,275.84,260.1654469399651,,1,0,0,6.635054565556762
1445558400,278.76,264.3424022459686,,1,0,0,6.5732649537312815
