time,close,Up Trend,Down Trend,Macro Score Heatmap,Rate Hike,Rate Cut,ATR
1417392000,378,,,1,0,0,
1417996800,350,,,1,0,0,
1418601600,340,,,1,0,0,
1420416000,288.99,,,1,0,0,
1421020800,184,,,1,0,0,
1421625600,254.53,,,1,0,0,
1422230400,228.99,,,1,0,0,
1422835200,223.99,,,1,0,0,
1423440000,235.54,,,1,0,0,
1424044800,236.83,99.54499999999996,,1,0,0,
1424649600,260.24,115.47699999999998,,1,0,0,
1425254400,275.5,148.09929999999997,,1,0,0,
1425859200,288,169.88836999999998,,1,0,0,
1426464000,269.45,169.88836999999998,,1,0,0,59.32285714285715
1427068800,243.69,169.88836999999998,,1,0,0,57.905510204081644
1427673600,261.47,169.88836999999998,,1,0,0,55.48797376093296
1428278400,237.55,169.88836999999998,,1,0,0,53.71383277800918
1428883200,224.03,169.88836999999998,,1,0,0,51.38284472243709
1429488000,221.27,169.88836999999998,,1,0,0,49.35835581369158
1430092800,240.78,169.88836999999998,,1,0,0,47.56061611271361
1430697600,241.57,169.88836999999998,,1,0,0,45.53628639037692
1431302400,237.12,169.88836999999998,,1,0,0,43.20369450534999
1431907200,240.82,169.88836999999998,,1,0,0,40.86557346925356
1432512000,230.21,170.1139965144671,,1,0,0,38.79303250716402
1433116800,223.89,170.1139965144671,,1,0,0,36.694244470938024
1433721600,233.6,172.40478717671832,,1,0,0,34.88536986587102
1434326400,244.66,190.13880845904646,,1,0,0,34.24070058973738
1434931200,249.11,192.57092761314183,,1,0,0,32.70279340475614
1435536000,271.74,208.97333485182767,,1,0,0,32.23545101870213
1436140800,312.16,232.16600136664493,,1,0,0,33.6550616602234
1436745600,275.61,232.25190122998038,,1,0,0,34.12755725592174
1437350400,293.89,232.25190122998038,,1,0,0,33.200588880498756
1437955200,282.62,232.25190122998038,,1,0,0,32.31054681760599
1438560000,267.63,232.25190122998038,,1,0,0,31.888364902062705
1439164800,259.2,232.25190122998038,,1,0,0,30.80562455191537
1439769600,229.21,,291.9246795927089,1,0,0,33.00307994106427
1440374400,229.39,,279.757711633438,1,0,0,33.37143137384539
1440979200,241.29,,279.757711633438,1,0,0,32.38704341857072
1441584000,230.82,,279.757711633438,1,0,0,31.366540317244237
1442188800,232.24,,279.757711633438,1,0,0,29.774644580298222
1442793600,233.58,,279.757711633438,1,0,0,28.58859853884835
1443398400,239.87,,279.757711633438,1,0,0,27.08369864321632
1444003200,249.02,,279.757711633438,1,0,0,26.042005882986583
1444608000,265,,279.757711633438,1,0,0,26.321148319916112
1445212800,284.97,230.1312127739694,,1,0,0,26.86106629706496
1445817600,329.46,254.54609149657244,,1,0,0,28.86599013298889
1446422400,373.83,328.78298234691516,,1,0,0,39.2269908377754
1447027200,322.93,,434.6903158877763,1,0,0,43.113634349362876
1447632000,323.71,,416.9682842989987,1,0,0,42.14051761012267
1448236800,372.24,,416.9682842989987,1,0,0,43.2283377808282
1448841600,387.57,,416.9682842989987,1,0,0,43.95917079648333
1449446400,433.83,323.65115574602993,,1,0,0,46.986372882448805
1450051200,442.22,347.797040171427,,1,1,0,46.23591767655961
1450656000,424.72,347.797040171427,,1,0,0,46.5047806996625
1451260800,431.91,347.797040171427,,1,0,0,44.58015350682946
1451865600,449.99,354.82280228497024,,1,0,0,43.98514254205593
1452470400,378.46,354.82280228497024,,1,0,0,48.10977521762337
1453075200,403.05,354.82280228497024,,1,0,0,48.68050555922171
1453680000,367.95,354.82280228497024,,1,0,0,48.04618373356301
1454284800,377.49,354.82280228497024,,1,0,0,46.40002775259423
1454889600,406.59,354.82280228497024,,1,0,0,46.3585971988375
1455494400,438.56,354.82280228497024,,1,0,0,47.22584025606339
1456099200,433.73,354.82280228497024,,1,0,0,46.059708809201716
1456704000,403.24,354.82280228497024,,1,0,0,47.12044389425874
1457308800,412.52,354.82280228497024,,1,0,0,45.63326933038312
1457913600,411.27,354.82280228497024,,1,0,0,43.84089294964148
1458518400,425.3,354.82280228497024,,1,0,0,42.11011488180994
1459123200,420.16,354.82280228497024,,1,0,0,40.3736781045378
1459728000,423.4,354.82280228497024,,1,0,0,38.14270109707081
1460332800,431,359.8749553520246,,1,0,0,36.473936732994325
1460937600,464.46,378.5094598168222,,1,0,0,36.48008410920902
1461542400,456.98,384.67751383514,,1,0,0,36.559363815694084
1462147200,462.79,385.49726245162594,,1,0,0,35.732266400287365
1462752000,461.47,393.1985362064633,,1,0,0,34.44424737169541
1463356800,442.48,393.1985362064633,,1,0,0,33.883229702288595
1463961600,525.22,416.84111432723535,,1,0,0,39.28371329498226
1464566400,575.17,471.1285028945117,,1,0,0,41.88059091676924
1465171200,677.86,477.0976526050606,,1,0,0,52.51054870842859
1465776000,768.76,586.8228873445546,,1,0,0,58.411938086397974
1466380800,638.56,586.8228873445546,,1,0,0,70.29751393736954
1466985600,663.55,586.8228873445546,,1,0,0,70.65126294184314
1467590400,652.44,586.8228873445546,,1,0,0,71.0111727317115
1468195200,680,586.8228873445546,,1,0,0,68.86680325087495
1468800000,661,586.8228873445546,,1,0,0,66.6156030186696
1469404800,626.97,586.8228873445546,,1,0,0,64.91163137447892
1470009600,595.14,586.8228873445546,,1,0,0,70.72794341915899
1470614400,574.99,,729.1436694962954,1,0,0,68.24023317493335
1471219200,581.29,,708.6643025466658,1,0,0,64.96807366243812
1471824000,575.41,,703.8783722919992,1,0,0,61.61606840083539
1472428800,611.92,,703.8783722919992,1,0,0,60.71563494363286
1473033600,607.94,,703.8783722919992,1,0,0,59.200232447659076
1473638400,611.4,,703.8783722919992,1,0,0,55.613787272826286
1474243200,601.67,,703.8783722919992,1,0,0,53.05780246762441
1474848000,612.4,,703.6026069547027,1,0,0,50.49438800565125
1475452800,617.42,,701.5768462592323,1,0,0,47.82121743381902
1476057600,641.92,,701.5768462592323,1,0,0,46.66041618854623
1476662400,651.04,,701.5768462592323,1,0,0,45.641815032221494
1477267200,697.41,,701.5768462592323,1,0,0,48.08382824420568
1477872000,717.02,612.2587116693176,,1,0,0,49.94212622676242
1478476800,704.01,617.0018405023859,,1,0,0,50.771974353422245
1479081600,731.99,617.0018405023859,,1,0,0,52.85683332817779
1479686400,729.24,637.8608908069326,,1,0,0,50.70777380473652
1480291200,767.99,654.1683017262394,,1,0,0,50.78578996154105
1480896000,771.05,667.1784715536155,,1,0,0,49.18609067857383
1481500800,790.72,691.1521243982538,,1,1,0,47.17922705867569
1482105600,896.12,746.3104119584284,,1,0,0,53.08928226877028
1482710400,992.95,826.4933707625856,,1,0,0,57.15433353528669
1483315200,923.33,826.4933707625856,,1,0,0,79.70973828276621
1483920000,833.31,826.4933707625856,,1,0,0,87.54047126256862
1484524800,931.22,826.4933707625856,,1,0,0,89.874009029528
