time,close,Up Trend,Down Trend,Macro Score Heatmap,Rate Hike,Rate Cut,ATR
1623628800,35.271,,,1,0,0,
1624233600,31.92,,,1,0,0,
1624838400,34.332,,,1,0,0,
1625443200,32.2,,,1,0,0,
1626048000,26.702,,,1,0,0,
1626652800,28.253,,,1,0,0,
1627257600,34.198,,,1,0,0,
1627862400,37.689,,,1,0,0,
1628467200,53.556,,,1,0,0,
1629072000,72.809,43.778,,1,0,0,
1629676800,94.287,54.6511,,1,0,0,
1630281600,142.138,86.13973999999999,,1,0,0,
1630886400,174.272,126.436816,,1,0,0,
1631491200,152.842,126.436816,,1,0,0,23.507071428571432
1632096000,135.698,126.436816,,1,0,0,24.501709183673476
1632700800,173.129,126.436816,,1,0,0,26.306444241982515
1633305600,147.624,126.436816,,1,0,0,26.39034108184091
1633910400,160.097,126.436816,,1,0,0,26.636745290280846
1634515200,202.304,126.436816,,1,0,0,29.14962062668936
1635120000,202.673,132.8432853716704,,1,0,0,29.868147724782975
1635724800,249.808,156.62500683450335,,1,0,0,32.173994315869905
1636329600,238.702,162.84730615105298,,1,0,0,32.475209007593485
1636934400,230.785,162.84730615105298,,1,0,0,34.41355122133681
1637539200,200.907,162.84730615105298,,1,0,0,35.612726134098466
1638144000,196.687,162.84730615105298,,1,0,0,37.789031410234294
1638748800,172.93,162.84730615105298,,1,0,0,38.14895773807471
1639353600,179.95,162.84730615105298,,1,0,0,38.39403218535508
1639958400,198,162.84730615105298,,1,0,0,37.965172743543995
1640563200,176.32,162.84730615105298,,1,0,0,37.91551754757656
1641168000,140.83,,237.15220862965538,1,0,0,38.31155200846395
1641772800,147.98,,223.73798776668986,1,0,0,37.57072686500224
1642377600,99.82,,202.07618899002085,1,0,0,39.1763892317878
1642982400,93.31,,173.06507009101875,1,0,0,38.093790000945816
1643587200,115.32,,173.06507009101875,1,0,0,37.49709071516397
1644192000,92.92,,173.06507009101875,1,0,0,37.005155664080824
1644796800,90.78,,168.59975609635268,1,0,0,35.80764454521791
1645401600,85.7,,155.4937804867174,1,0,0,34.735669934845205
1646006400,84.57,,155.4937804867174,1,0,0,33.85169351092769
1646611200,78.75,,146.78216219424112,1,0,0,32.30442968871857
1647216000,88.64,,146.299445974817,1,1,0,31.183398996667247
1647820800,107.09,,146.299445974817,1,0,0,30.435299068333872
1648425600,136.94,,146.299445974817,1,0,0,31.006349134881454
1649030400,111.07,,146.299445974817,1,0,0,30.94660991096135
1649635200,100.18,,146.299445974817,1,0,0,29.726137774464114
1650240000,99.25,,146.299445974817,1,0,0,28.764270790573818
1650844800,89.65,,144.95637972330275,1,0,0,28.132537162675693
1651449600,75.34,,136.35474175097247,1,1,0,27.65878450819886
1652054400,58.82,,111.66726757587523,1,0,0,28.601014186184653
1652659200,52.44,,104.8910408182877,1,0,0,27.348798887171462
1653264000,44.91,,96.69743673645894,1,0,0,26.446741823802068
1653868800,38.49,,89.02369306281304,1,0,0,25.465545979244776
1654473600,30.56,,82.85182375653173,1,0,0,24.669435552155864
1655078400,34.15,,73.60664138087856,1,1,0,23.633047298430448
1655683200,39.39,,73.60664138087856,1,0,0,22.74711534854256
