time,close,Up Trend,Down Trend,Macro Score Heatmap,Rate Hike,Rate Cut,ATR
1761696000,193.95,,211.14072839633164,1,0,0,12.651232387278196
1761782400,184.67,,211.14072839633164,1,0,1,13.14900150247261
1761868800,187.14,,211.14072839633164,1,0,0,12.674787109438851
1761955200,186.26,,208.41533407555417,1,0,0,12.035159458764648
1762041600,187.67,,206.96380066799873,1,0,0,11.619790925995744
1762128000,166.01,,200.9274206011989,1,0,0,12.636234431281764
1762214400,154.99,,184.106178541079,1,0,0,13.299360543333067
1762300800,162.35,,183.0005606869711,1,0,0,13.545834790237848
1762387200,155.2,,183.0005606869711,1,0,0,13.668275162363715
1762473600,161.71,,183.0005606869711,1,0,0,13.740541222194878
1762560000,157.97,,183.0005606869711,1,0,0,13.40764542060953
1762646400,164.52,,183.0005606869711,1,0,0,13.268527890565991
1762732800,167.31,,183.0005606869711,1,0,0,12.825775898382705
1762819200,154.54,,183.0005606869711,1,0,0,13.198934762783939
1762905600,153.36,,181.87075095334015,1,0,0,12.970439422585086
1762992000,144.7,,175.47567585800613,1,0,0,13.199693749543295
1763078400,138.8,,166.3711082722055,1,0,0,12.970429910290203
1763164800,139.55,,165.95349744498495,1,0,0,12.481827773840903
1763251200,137.07,,162.52664770048648,1,0,0,12.226697218566553
1763337600,130.82,,160.21148293043782,1,0,0,12.395504560097512
1763424000,140.63,,159.95183463739403,1,0,0,12.45225423437626
1763510400,136.93,,159.95183463739403,1,0,0,12.472807503349385
1763596800,133.48,,159.95183463739403,1,0,0,12.557606967395857
1763683200,128.57,,153.27958245066023,1,0,0,12.62349218401044
1763769600,127.52,,150.9806242055942,1,0,0,12.067528456581124
1763856000,130.53,,150.9806242055942,1,0,0,11.63413356682533
1763942400,138.4,,150.9806242055942,1,0,0,11.624552597766378
1764028800,138.9,,150.9806242055942,1,0,0,11.319941697925922
1764115200,143,,150.9806242055942,1,0,0,11.174945862359786
1764201600,140.83,,150.9806242055942,1,0,0,10.648164015048375
1764288000,137.36,,150.9806242055942,1,0,0,10.43043801397349
1764374400,135.95,,150.9806242055942,1,0,0,9.916835298689668
1764460800,133.47,,150.9806242055942,1,0,0,9.703489920211835
1764547200,126.66,,146.53329703020654,1,0,0,9.771812068768131
1764633600,138.7,,146.53329703020654,1,0,0,10.140254063856121
1764720000,144.68,,146.53329703020654,1,0,0,10.010235916437825
1764806400,139.06,,146.53329703020654,1,0,0,9.94593335097798
1764892800,133.33,,146.53329703020654,1,0,0,9.946223825908122
1764979200,132.23,,146.53329703020654,1,0,0,9.440779266914683
1765065600,132.28,,146.53329703020654,1,0,0,9.383580747849349
1765152000,133.28,,146.53329703020654,1,0,0,9.271896408717254
1765238400,137.88,,146.53329703020654,1,0,0,9.55961809380888
1765324800,136.31,,146.53329703020654,1,0,0,9.391788229965389
1765411200,136.44,,146.53329703020654,1,0,1,9.349517642110717
1765497600,132.32,,146.53329703020654,1,0,0,9.38240923910281
1765584000,133.17,,146.53329703020654,1,0,0,8.900808579166894
1765670400,129.41,,146.53329703020654,1,0,0,8.671465109226402
1765756800,127.8,,146.53194262568087,1,0,0,8.898503315710231
1765843200,129.11,,143.8622483631128,1,0,0,8.637181650302358
1765929600,123.21,,143.8622483631128,1,0,0,8.928097246709331
1766016000,119.52,,140.87432117412135,1,0,0,9.158233157658666
1766102400,126.19,,140.87432117412135,1,0,0,9.235502217825905
1766188800,125.75,,140.87432117412135,1,0,0,8.690823487981197
1766275200,126,,140.67260513593448,1,0,0,8.29933609598254
1766361600,125.85,,140.67260513593448,1,0,0,8.0329549462695
1766448000,123.92,,138.97266016010693,1,0,0,7.798458164393108
1766534400,122.44,,136.13389414409622,1,0,0,7.509282581222172
1766620800,119.99,,135.3730047296866,1,0,0,7.3079052539920175
1766707200,122.19,,135.29220425671795,1,0,0,7.205197735849731
1766793600,124.64,,135.29220425671795,1,0,0,6.919112183289036
1766880000,125.17,,135.29220425671795,1,0,0,6.607747027339819
1766966400,123.09,,135.29220425671795,1,0,0,6.6893365253869765
1767052800,124.88,,135.29220425671795,1,0,0,6.493669630716477
1767139200,124.45,,135.29220425671795,1,0,0,6.327693228522443
1767225600,126.73,,135.29220425671795,1,0,0,6.100000855056554
1767312000,132.25,,135.29220425671795,1,0,0,6.200715079695371
1767398400,133.32,,135.29220425671795,1,0,0,6.070664002574273
1767484800,134.04,,135.29220425671795,1,0,0,5.811330859533254
1767571200,137.9,125.73514182100752,,1,0,0,5.87980722670945
1767657600,141.04,128.61712763890677,,1,0,0,5.9869638533730605
1767744000,136.25,128.61712763890677,,1,0,0,6.06218072098927
1767830400,138.25,128.61712763890677,,1,0,0,6.158453526632893
1767916800,135.79,128.61712763890677,,1,0,0,6.161421131873402
1768003200,135.67,128.61712763890677,,1,0,0,5.841319622453874
1768089600,139.5,128.61712763890677,,1,0,0,5.838368220850027
1768176000,139.05,130.20966505954823,,1,0,0,5.885627633646453
1768262400,145.43,130.91569855359342,,1,0,0,6.268082802671707
1768348800,146.7,133.71912869823407,,1,0,0,6.183934031052298
1768435200,142.37,133.71912869823407,,1,0,0,6.158653028834278
1768521600,144.83,133.71912869823407,,1,0,0,6.100892098203258
1768608000,143.66,133.71912869823407,,1,0,0,5.784399805474456
1768694400,137.81,133.71912869823407,,1,0,0,5.821942676511995
1768780800,133.36,,145.5903981449798,1,0,0,5.960375342475423
1768867200,125.66,,142.10185833048178,1,0,0,6.2360628180128925
1768953600,129.44,,141.2156724974336,1,0,0,6.2856297595834
1769040000,128.35,,140.95360524769026,1,0,0,6.145227633898871
1769126400,127.28,,139.57224472292123,1,0,0,6.056282802906096
1769212800,127.02,,138.2570202506291,1,0,0,5.727976888412804
1769299200,118.73,,134.1923182255662,1,0,0,6.044549967811889
1769385600,124.09,,134.13808640300957,1,0,0,6.116367827253897
1769472000,127.02,,134.13808640300957,1,0,0,6.020912982450047
1769558400,125.16,,134.13808640300957,1,0,0,5.8458477694179
1769644800,117.61,,132.58100998779398,1,0,0,6.152572928745193
1769731200,117.42,,127.90190898901459,1,0,0,6.223817719549108
1769817600,105.44,,123.34321809011313,1,0,0,7.364973596724171
1769904000,100.66,,118.1358962811018,1,0,0,7.456761196958159
1769990400,104.46,,117.26980665299163,1,0,0,7.653421111461149
1770076800,97.76,,117.17132598769246,1,0,0,7.706748174928209
1770163200,91.92,,111.14019338892321,1,0,0,7.899837591004766
1770249600,78.19,,103.6466740500309,1,0,0,8.465563477361568
1770336000,87.4,,99.55900664502781,1,0,0,9.453023228978598
1770422400,87.54,,99.55900664502781,1,0,0,9.137807284051554
1770508800,86.92,,99.55900664502781,1,0,0,8.7229639066193
1770595200,86.72,,99.55900664502781,1,0,0,8.519895056146494
1770681600,82.95,,99.55900664502781,1,0,0,8.312759694993172
1770768000,79.23,,97.91734438382247,1,0,0,8.172562573922232
1770854400,78.33,,95.56010994544022,1,0,0,7.993093818642072
1770940800,84.27,,95.56010994544022,1,0,0,8.00287283159621
1771027200,88.03,,95.56010994544022,1,0,0,7.76552477219648
