entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2020-10-31 00:00:00+00:00,3.783966160188848,2020-11-03 00:00:00+00:00,3.685948571023876,3,-2.5903,-2.7851,-278.51,-0.05,-3.8601,19.7312
2020-11-24 00:00:00+00:00,3.8970637590183874,2020-12-07 00:00:00+00:00,3.6324781826723576,13,-6.7894,-6.9757,-678.14,9.2375,-9.3731,18.7739
2021-01-07 00:00:00+00:00,4.294030503382935,2021-03-02 00:00:00+00:00,23.844143417045196,54,455.2858,454.1758,41072.72,1192.8377,-0.05,59.2096
2021-03-22 00:00:00+00:00,34.457450807515166,2021-03-31 00:00:00+00:00,29.585758631394356,9,-14.1383,-14.3099,-7171.57,-0.05,-25.2155,93.1036
2021-04-16 00:00:00+00:00,38.535639784972574,2021-04-25 00:00:00+00:00,23.524353284467505,9,-38.9543,-39.0763,-16781.13,-0.05,-38.9238,69.1341
2021-05-07 00:00:00+00:00,35.375020913865626,2021-05-22 00:00:00+00:00,24.938935718332335,15,-29.5013,-29.6422,-7755.4,10.4367,-32.3296,44.5898
2021-08-02 00:00:00+00:00,13.517715603232773,2021-10-15 00:00:00+00:00,55.18658709110576,74,308.2538,307.4377,56593.04,464.8504,-6.5418,93.4841
2021-10-28 00:00:00+00:00,69.0574258540651,2021-12-08 00:00:00+00:00,92.86123736028235,41,34.4696,34.2008,25650.93,94.7216,-10.6429,175.7537
2021-12-25 00:00:00+00:00,122.02930438569602,2022-01-10 00:00:00+00:00,84.02018066626331,16,-31.1475,-31.2852,-31489.13,-0.05,-31.1131,169.884
2022-02-12 00:00:00+00:00,91.20028222048792,2022-03-01 00:00:00+00:00,74.90607953007539,17,-17.8664,-18.0306,-12470.46,4.6479,-23.2244,125.9119
2022-03-22 00:00:00+00:00,84.88101721757859,2022-04-17 00:00:00+00:00,77.37913974188373,26,-8.8381,-9.0203,-5113.84,14.9828,-12.7098,108.3225
2022-07-18 00:00:00+00:00,21.255128869377984,2022-08-28 00:00:00+00:00,20.61437143521612,41,-3.0146,-3.2085,-1654.88,38.2533,-2.9661,101.5521
2022-10-31 00:00:00+00:00,18.306075178227534,2022-11-11 00:00:00+00:00,12.823380883069085,11,-29.9501,-30.0902,-15022.1,7.048,-29.9151,84.8601
2023-01-13 00:00:00+00:00,15.929725652342958,2023-03-05 00:00:00+00:00,16.66279263041644,51,4.6019,4.3928,1533.15,34.5213,-3.2275,71.3727
2023-03-28 00:00:00+00:00,17.15230962445657,2023-04-30 00:00:00+00:00,17.554186838938598,33,2.343,2.1384,779.12,23.6732,-3.5089,73.6857
2023-07-10 00:00:00+00:00,13.661659014750533,2023-08-03 00:00:00+00:00,12.836064233298075,24,-6.0432,-6.231,-2318.78,8.5348,-6.0931,72.1437
2023-10-07 00:00:00+00:00,10.143796803728737,2023-10-20 00:00:00+00:00,8.906911640242207,13,-12.1935,-12.369,-4316.18,5.0349,-12.1496,65.5045
2023-10-26 00:00:00+00:00,10.325200242684772,2024-01-09 00:00:00+00:00,33.55467650575742,75,224.9785,224.3288,68597.14,368.364,-0.05,129.8541
2024-02-08 00:00:00+00:00,34.18178440022406,2024-04-08 00:00:00+00:00,48.12847630990146,60,40.8015,40.5201,40186.17,76.6785,-0.05,238.6776
2024-05-23 00:00:00+00:00,41.18025657098563,2024-06-09 00:00:00+00:00,33.49315481318547,17,-18.667,-18.8295,-26241.26,-0.05,-18.6263,252.5963
2024-07-23 00:00:00+00:00,32.62671436365441,2024-08-03 00:00:00+00:00,25.69540372741931,11,-21.2443,-21.4017,-24209.81,-0.05,-21.2049,202.121
2024-08-30 00:00:00+00:00,23.50074993886751,2024-09-07 00:00:00+00:00,21.354612814202188,8,-9.1322,-9.3139,-8281.05,-0.05,-9.11,169.6218
2024-09-19 00:00:00+00:00,23.778425895138813,2024-10-12 00:00:00+00:00,25.838230711945645,23,8.6625,8.4453,6809.43,28.0836,-0.05,168.157
2024-10-15 00:00:00+00:00,29.186877740943093,2024-10-28 00:00:00+00:00,25.36370294089365,13,-13.099,-13.2727,-11605.55,-0.05,-15.2726,163.3493
2024-11-11 00:00:00+00:00,30.12768758955673,2024-12-25 00:00:00+00:00,38.988574633805754,44,29.4111,29.1524,22107.42,79.8389,-0.05,173.8733
2025-03-28 00:00:00+00:00,22.105590033253776,2025-04-08 00:00:00+00:00,15.968470452227928,11,-27.7627,-27.9072,-27332.64,-0.05,-27.7266,168.6207
2025-04-21 00:00:00+00:00,19.933506596957457,2025-06-03 00:00:00+00:00,20.871795434017574,43,4.7071,4.4978,3175.83,29.9613,-2.2316,144.4671
2025-07-13 00:00:00+00:00,20.692011335541665,2025-10-10 00:00:00+00:00,28.797710512219275,89,39.1731,38.8949,28698.4,70.5058,-0.1354,176.37
2026-01-06 00:00:00+00:00,14.236783892744903,2026-01-06 00:00:00+00:00,14.459131469310716,0,1.5618,1.3588,1392.5,1.6126,-0.05,0.0
