entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2021-01-07 00:00:00+00:00,4.294030503382935,2021-03-02 00:00:00+00:00,23.844143417045196,54,455.2858,454.1758,45417.58,1192.8377,-0.05,65.4731
2021-04-16 00:00:00+00:00,38.535639784972574,2021-04-25 00:00:00+00:00,23.524353284467505,9,-38.9543,-39.0763,-21655.15,-0.05,-38.9238,89.2138
2021-08-02 00:00:00+00:00,13.517715603232773,2021-10-15 00:00:00+00:00,55.18658709110576,74,308.2538,307.4377,103798.43,464.8504,-6.5418,171.461
2021-10-28 00:00:00+00:00,69.0574258540651,2021-12-08 00:00:00+00:00,92.86123736028235,41,34.4696,34.2008,47046.89,94.7216,-10.6429,322.3534
2022-03-22 00:00:00+00:00,84.88101721757859,2022-04-17 00:00:00+00:00,77.37913974188373,26,-8.8381,-9.0203,-16652.25,14.9828,-12.7098,352.7314
2022-07-18 00:00:00+00:00,21.255128869377984,2022-08-28 00:00:00+00:00,20.61437143521612,41,-3.0146,-3.2085,-5388.81,38.2533,-2.9661,330.6849
2022-10-31 00:00:00+00:00,18.306075178227534,2022-11-11 00:00:00+00:00,12.823380883069085,11,-29.9501,-30.0902,-48916.59,7.048,-29.9151,276.3306
2023-01-13 00:00:00+00:00,15.929725652342958,2023-03-05 00:00:00+00:00,16.66279263041644,51,4.6019,4.3928,4992.4,34.5213,-3.2275,232.4114
2023-07-10 00:00:00+00:00,13.661659014750533,2023-08-03 00:00:00+00:00,12.836064233298075,24,-6.0432,-6.231,-7392.58,8.5348,-6.0931,230.0038
2023-10-07 00:00:00+00:00,10.143796803728737,2023-10-20 00:00:00+00:00,8.906911640242207,13,-12.1935,-12.369,-13760.55,5.0349,-12.1496,208.8369
2024-05-23 00:00:00+00:00,41.18025657098563,2024-06-09 00:00:00+00:00,33.49315481318547,17,-18.667,-18.8295,-18356.81,-0.05,-18.6263,176.7012
2024-07-23 00:00:00+00:00,32.62671436365441,2024-08-03 00:00:00+00:00,25.69540372741931,11,-21.2443,-21.4017,-16935.73,-0.05,-21.2049,141.3917
2024-08-30 00:00:00+00:00,23.50074993886751,2024-09-07 00:00:00+00:00,21.354612814202188,8,-9.1322,-9.3139,-5792.92,-0.05,-9.11,118.6572
2024-09-19 00:00:00+00:00,23.778425895138813,2024-10-12 00:00:00+00:00,25.838230711945645,23,8.6625,8.4453,4763.47,28.0836,-0.05,117.6325
2024-10-15 00:00:00+00:00,29.186877740943093,2024-10-28 00:00:00+00:00,25.36370294089365,13,-13.099,-13.2727,-8118.54,-0.05,-15.2726,114.2693
2024-11-11 00:00:00+00:00,30.12768758955673,2024-12-25 00:00:00+00:00,38.988574633805754,44,29.4111,29.1524,15465.02,79.8389,-0.05,121.6313
2025-07-13 00:00:00+00:00,20.692011335541665,2025-10-10 00:00:00+00:00,28.797710512219275,89,39.1731,38.8949,26648.39,70.5058,-0.1354,163.7714
2026-01-06 00:00:00+00:00,14.236783892744903,2026-01-06 00:00:00+00:00,14.459131469310716,0,1.5618,1.3588,1293.03,1.6126,-0.05,0.0
