entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2021-07-13 13:30:00+00:00,247.79383499999997,2021-07-27 13:30:00+00:00,245.32727500000001,14,-0.9954,-1.1933,-119.33,-0.05,-10.9703,19.8906
2021-08-06 13:30:00+00:00,255.62775,2021-09-22 13:30:00+00:00,238.34077000000002,47,-6.7626,-6.9489,-686.6,9.7181,-7.4709,19.0839
2021-10-18 13:30:00+00:00,280.750305,2021-12-06 14:30:00+00:00,265.517175,49,-5.4259,-5.6149,-516.24,27.2982,-5.3786,17.8806
2022-03-30 13:30:00+00:00,204.632265,2022-04-13 13:30:00+00:00,149.77507500000002,14,-26.8077,-26.954,-2339.02,-0.05,-26.7711,15.023
2022-07-21 13:30:00+00:00,75.30763499999999,2022-09-02 13:30:00+00:00,65.497235,43,-13.0271,-13.201,-836.78,30.1594,-29.715,11.8463
2023-01-17 14:30:00+00:00,50.00498999999999,2023-03-06 14:30:00+00:00,64.47774500000001,48,28.9426,28.6849,1578.25,62.9037,-1.1699,12.5894
2023-03-21 13:30:00+00:00,75.17757,2023-04-06 13:30:00+00:00,60.749610000000004,16,-19.1918,-19.3534,-1370.27,11.7222,-19.1514,12.796
2023-05-22 13:30:00+00:00,56.808389999999996,2023-06-20 13:30:00+00:00,55.562205000000006,29,-2.1937,-2.3892,-136.42,13.6276,-10.9991,11.2892
2023-06-28 13:30:00+00:00,69.924945,2023-08-15 13:30:00+00:00,80.76959500000001,48,15.509,15.2781,851.54,57.526,-0.05,12.0051
2023-10-25 13:30:00+00:00,82.11103499999999,2024-01-17 14:30:00+00:00,133.81306,84,62.966,62.6402,4024.7,126.961,-13.7996,16.8854
2024-02-20 14:30:00+00:00,180.40015499999998,2024-04-19 13:30:00+00:00,217.97096000000002,58,20.8264,20.5848,2151.08,55.0498,-9.9724,23.0633
2024-06-03 13:30:00+00:00,226.03295999999997,2024-07-03 13:30:00+00:00,227.396245,30,0.6031,0.402,50.66,13.7356,-6.0712,25.2651
2024-07-18 13:30:00+00:00,249.22455,2024-08-06 13:30:00+00:00,189.375265,19,-24.0142,-24.1661,-3057.39,6.39,-23.9762,22.2553
2024-10-08 13:30:00+00:00,169.00445999999997,2024-12-31 14:30:00+00:00,255.43222000000003,84,51.1393,50.8372,4877.41,103.3201,-2.8014,24.0802
2025-01-31 14:30:00+00:00,301.45065,2025-02-24 14:30:00+00:00,235.26231,24,-21.9566,-22.1126,-3200.04,-0.05,-21.9176,25.7544
2025-04-25 13:30:00+00:00,203.971935,2025-08-06 13:30:00+00:00,297.84100500000005,103,46.0206,45.7287,5154.32,105.8028,-3.6338,27.7138
2025-09-22 13:30:00+00:00,342.63122999999996,2025-10-27 13:30:00+00:00,354.28276999999997,35,3.4006,3.1939,524.63,13.0282,-10.4898,33.3933
