entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2013-05-19 00:00:00+00:00,123.94193999999999,2013-06-10 00:00:00+00:00,108.3467995,22,-12.5826,-12.7574,-1275.74,8.5992,-12.5389,18.733
2013-07-21 00:00:00+00:00,91.617786,2013-10-11 00:00:00+00:00,129.61516,82,41.4738,41.191,3593.61,53.1144,-2.5517,21.0545
2013-10-15 00:00:00+00:00,140.55023999999997,2013-12-19 00:00:00+00:00,559.08032,65,297.7797,296.9845,36582.18,702.1687,-0.05,61.2669
2014-01-06 00:00:00+00:00,919.869705,2014-02-07 00:00:00+00:00,804.6774600000001,32,-12.5227,-12.6975,-6209.1,1.7949,-15.5315,91.6337
2014-03-13 00:00:00+00:00,638.389035,2014-03-28 00:00:00+00:00,567.35618,15,-11.1269,-11.3045,-4826.02,0.1004,-12.0881,80.5938
2014-04-24 00:00:00+00:00,487.7687624999999,2014-05-06 00:00:00+00:00,428.86156195,12,-12.0769,-12.2526,-4639.45,1.3335,-12.0329,71.1237
2014-05-22 00:00:00+00:00,489.01608584999997,2014-06-27 00:00:00+00:00,579.29690665,36,18.4617,18.2249,6055.32,36.4716,-0.05,72.5456
2014-07-02 00:00:00+00:00,644.2569675,2014-07-30 00:00:00+00:00,581.4229431,28,-9.7529,-9.9333,-3901.9,0.5977,-9.7078,74.6951
2014-10-23 00:00:00+00:00,379.6322212500001,2014-10-26 00:00:00+00:00,346.8569788093812,3,-8.6334,-8.8161,-3119.03,-0.05,-8.5877,67.6711
2014-11-13 00:00:00+00:00,418.78758915,2014-11-29 00:00:00+00:00,376.76252450000004,16,-10.0349,-10.2148,-3295.27,-0.05,-16.5715,61.2535
2014-12-04 00:00:00+00:00,374.2900515,2014-12-10 00:00:00+00:00,350.75253600000013,6,-6.2886,-6.4759,-1875.72,0.5581,-6.2417,56.0806
2015-02-02 00:00:00+00:00,226.38283485,2015-02-08 00:00:00+00:00,227.0914974499999,6,0.313,0.1125,30.48,6.0236,-4.1828,54.2354
2015-02-15 00:00:00+00:00,259.1381043000001,2015-03-28 00:00:00+00:00,247.02402620000004,41,-4.6748,-4.8653,-1319.44,14.2098,-10.088,52.9451
2015-05-09 00:00:00+00:00,243.7788285,2015-06-05 00:00:00+00:00,224.06271260000003,27,-8.0877,-8.2714,-2134.02,-0.05,-8.3933,49.4895
2015-06-17 00:00:00+00:00,250.59953714999997,2015-08-09 00:00:00+00:00,259.67082802127675,53,3.6198,3.4127,807.65,23.7798,-4.0151,48.1639
2015-09-15 00:00:00+00:00,230.325105,2015-11-21 00:00:00+00:00,321.2562915,67,39.4795,39.2007,9593.79,75.56,-1.6812,58.575
2015-12-01 00:00:00+00:00,378.45413249999996,2016-01-16 00:00:00+00:00,365.729044,46,-3.3624,-3.5556,-1211.29,22.868,-5.188,66.9563
2016-02-19 00:00:00+00:00,421.6327110000001,2016-07-02 00:00:00+00:00,677.371145,134,60.6543,60.3332,19823.09,81.5473,-5.7851,85.5879
2016-07-04 00:00:00+00:00,665.0774728935648,2016-07-14 00:00:00+00:00,657.8209250000001,10,-1.0911,-1.2888,-678.93,2.0483,-3.9781,104.7314
2016-07-19 00:00:00+00:00,675.124831545534,2016-08-01 00:00:00+00:00,623.4338983676756,13,-7.6565,-7.8411,-4077.39,-0.05,-7.6103,99.971
2016-09-05 00:00:00+00:00,608.9931443999999,2017-01-15 00:00:00+00:00,817.4160875000003,132,34.2242,33.9559,16272.61,85.6917,-2.3045,112.1825
2017-02-02 00:00:00+00:00,987.0661767906079,2017-03-20 00:00:00+00:00,1022.978355825237,46,3.6383,3.4311,2202.61,30.6438,-2.5433,130.66
2017-04-07 00:00:00+00:00,1194.8081054999996,2017-07-03 00:00:00+00:00,2517.2864214654737,87,110.6854,110.2643,73213.32,152.2341,-1.7241,206.1492
2017-07-27 00:00:00+00:00,2508.6433794498735,2017-09-15 00:00:00+00:00,3099.117820626698,50,23.5376,23.2906,32516.39,93.8575,-0.05,311.9114
2017-10-02 00:00:00+00:00,4349.752524821047,2018-01-04 00:00:00+00:00,15576.093594990421,94,258.0915,257.3757,443014.96,352.1038,-2.7194,787.8862
2018-01-07 00:00:00+00:00,18352.834324653802,2018-01-17 00:00:00+00:00,11718.051563905467,10,-36.1513,-36.2789,-223167.04,-0.05,-36.1193,1007.5108
2018-02-23 00:00:00+00:00,9978.578915578628,2018-03-17 00:00:00+00:00,8355.18560069896,22,-16.2688,-16.4362,-64425.76,15.5116,-16.7494,719.8535
