entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2020-06-07 00:00:00+00:00,0.6572895854982241,2020-09-13 00:00:00+00:00,3.4444854184090996,98,424.0438,422.9963,42299.63,629.4292,-13.2298,62.352
2020-11-17 00:00:00+00:00,2.041699470377482,2020-12-08 00:00:00+00:00,1.850375900724551,21,-9.3708,-9.552,-4995.64,16.6396,-9.3255,99.651
2021-01-05 00:00:00+00:00,2.1487818443489566,2021-05-25 00:00:00+00:00,24.755255971368356,140,1052.06,1049.757,496576.87,2515.5288,-10.4988,591.7293
2021-06-17 00:00:00+00:00,39.719349727141896,2021-06-23 00:00:00+00:00,26.58208367881436,6,-33.0752,-33.209,-180617.46,-0.05,-33.0418,907.5079
2021-07-09 00:00:00+00:00,36.67560317766719,2021-07-16 00:00:00+00:00,31.22038301757535,7,-14.8742,-15.0444,-54650.85,-0.05,-20.4865,672.1849
2021-08-02 00:00:00+00:00,36.26688473549374,2021-10-01 00:00:00+00:00,135.21152323380215,60,272.8236,272.0784,839668.0,422.0863,-8.2493,1458.0425
2021-10-04 00:00:00+00:00,169.29344826868854,2021-11-27 00:00:00+00:00,209.68725583388948,54,23.8602,23.6126,271139.29,53.1303,-14.4331,2569.1212
2022-03-26 00:00:00+00:00,102.231318434577,2022-04-18 00:00:00+00:00,102.26076992536123,23,0.0288,-0.1711,-2429.32,33.6915,-3.5063,2837.8288
2022-07-01 00:00:00+00:00,33.93196896732574,2022-07-08 00:00:00+00:00,37.07411160090651,7,9.2601,9.0417,128120.22,9.3148,-2.6332,2963.6479
2022-07-20 00:00:00+00:00,43.703118853023625,2022-08-26 00:00:00+00:00,34.964122033897596,37,-19.9963,-20.1562,-311435.68,6.6918,-19.9563,2780.0207
2022-11-05 00:00:00+00:00,30.842013738278244,2022-11-11 00:00:00+00:00,13.997068029633501,6,-54.6169,-54.7076,-674914.03,19.0532,-54.5942,1792.9954
2023-01-11 00:00:00+00:00,16.310450929838716,2023-02-19 00:00:00+00:00,23.18237377557437,39,42.132,41.8479,233829.76,60.4963,-0.6576,1352.1452
2023-02-22 00:00:00+00:00,26.048025156119216,2023-03-06 00:00:00+00:00,20.94505689908999,12,-19.5906,-19.7514,-156547.4,-0.05,-19.5504,1429.2708
2023-03-24 00:00:00+00:00,21.58885710289486,2023-05-10 00:00:00+00:00,20.64635629866464,47,-4.3657,-4.5569,-28983.57,17.1705,-7.5563,1243.7109
2023-06-07 00:00:00+00:00,20.092538504138766,2023-06-10 00:00:00+00:00,18.90940842856812,3,-5.8884,-6.0765,-36888.2,1.5268,-7.1824,1177.8022
2023-07-06 00:00:00+00:00,19.22856835243179,2023-08-11 00:00:00+00:00,24.37241794563056,36,26.7511,26.4977,151082.39,42.3147,-1.3335,1292.1476
2023-09-30 00:00:00+00:00,19.956176398839663,2024-01-21 00:00:00+00:00,93.2785384555616,113,367.4169,366.4825,2643269.82,508.5664,-0.05,4089.1457
2024-02-06 00:00:00+00:00,95.51984571717816,2024-04-14 00:00:00+00:00,153.69139701297703,68,60.9,60.5783,2038172.16,112.3269,-0.05,8772.6279
2024-05-15 00:00:00+00:00,147.218234545069,2024-06-14 00:00:00+00:00,154.7796139137098,30,5.1362,4.926,266136.98,26.5638,-3.4872,11077.2034
2024-07-17 00:00:00+00:00,160.00383306122276,2024-08-11 00:00:00+00:00,156.40278559057015,25,-2.2506,-2.446,-138659.76,15.49,-18.9409,11204.5418
2024-09-26 00:00:00+00:00,152.96363126799062,2024-10-13 00:00:00+00:00,145.24568403435964,17,-5.0456,-5.2354,-289527.97,3.7001,-10.6625,10776.0643
2024-10-16 00:00:00+00:00,157.42460226354333,2024-12-18 00:00:00+00:00,216.40719187544812,63,37.4672,37.1924,1949121.86,63.412,-4.5428,12437.6093
2025-01-20 00:00:00+00:00,262.6928572471941,2025-02-07 00:00:00+00:00,196.11976679473622,18,-25.3426,-25.4918,-1832800.94,-0.05,-25.3052,12552.0956
2025-04-21 00:00:00+00:00,139.7123013865968,2025-06-07 00:00:00+00:00,144.47551134768892,47,3.4093,3.2026,171561.33,31.7377,-2.4206,10891.0277
2025-07-09 00:00:00+00:00,148.864445480087,2025-08-05 00:00:00+00:00,161.82217231417562,27,8.7044,8.4871,469210.54,37.9046,-0.05,11532.2692
2025-08-15 00:00:00+00:00,201.91959708337225,2025-10-03 00:00:00+00:00,221.10827389730602,49,9.5031,9.2842,556843.84,22.6014,-12.6384,12558.881
2025-10-08 00:00:00+00:00,232.71309963670492,2025-10-13 00:00:00+00:00,178.21707765496825,5,-23.4177,-23.5708,-1544965.65,-0.05,-23.3794,11569.2127
