entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2013-10-15 00:00:00+00:00,140.55023999999997,2013-12-19 00:00:00+00:00,559.08032,65,297.7797,296.9845,29698.45,702.1687,-0.05,49.7382
2014-05-22 00:00:00+00:00,489.01608584999997,2014-06-27 00:00:00+00:00,579.29690665,36,18.4617,18.2249,7235.01,36.4716,-0.05,86.6789
2014-07-02 00:00:00+00:00,644.2569675,2014-07-30 00:00:00+00:00,581.4229431,28,-9.7529,-9.9333,-4662.06,0.5977,-9.7078,89.2472
2014-12-04 00:00:00+00:00,374.2900515,2014-12-10 00:00:00+00:00,350.75253600000013,6,-6.2886,-6.4759,-2737.46,0.5581,-6.2417,81.8449
2015-05-09 00:00:00+00:00,243.7788285,2015-06-05 00:00:00+00:00,224.06271260000003,27,-8.0877,-8.2714,-3270.03,-0.05,-8.3933,75.8342
2015-06-17 00:00:00+00:00,250.59953714999997,2015-08-09 00:00:00+00:00,259.67082802127675,53,3.6198,3.4127,1237.58,23.7798,-4.0151,73.803
2015-09-15 00:00:00+00:00,230.325105,2015-11-21 00:00:00+00:00,321.2562915,67,39.4795,39.2007,14700.84,75.56,-1.6812,89.7561
2016-02-19 00:00:00+00:00,421.6327110000001,2016-07-02 00:00:00+00:00,677.371145,134,60.6543,60.3332,31495.32,81.5473,-5.7851,135.9838
2016-09-05 00:00:00+00:00,608.9931443999999,2017-01-15 00:00:00+00:00,817.4160875000003,132,34.2242,33.9559,28420.27,85.6917,-2.3045,195.9278
2018-04-23 00:00:00+00:00,8882.86747442738,2018-05-20 00:00:00+00:00,8198.723996847364,27,-7.7018,-7.8863,-8842.0,9.9447,-9.308,215.4972
2018-07-12 00:00:00+00:00,6306.532355061688,2018-08-11 00:00:00+00:00,6527.984161843688,30,3.5115,3.3045,3412.8,33.55,-1.2042,210.0715
2018-09-04 00:00:00+00:00,7308.925437404254,2018-09-16 00:00:00+00:00,6496.762248489323,12,-11.1119,-11.2896,-12044.76,0.6914,-15.4295,201.4275
2018-10-08 00:00:00+00:00,6592.419244019727,2018-11-16 00:00:00+00:00,5785.71818779995,39,-12.2368,-12.4122,-11747.44,1.0232,-12.1929,177.6235
2019-02-19 00:00:00+00:00,3666.908068566123,2019-07-22 00:00:00+00:00,10768.893997065032,153,193.6778,193.0907,160065.53,254.4164,-0.05,326.1018
2019-10-29 00:00:00+00:00,9506.771124493345,2019-11-23 00:00:00+00:00,7628.6785181159,25,-19.7553,-19.9157,-48387.66,-0.05,-19.7152,437.7313
2019-12-30 00:00:00+00:00,7311.541466444674,2020-03-01 00:00:00+00:00,8712.972765643744,62,19.1674,18.9292,36831.32,41.2684,-4.7553,426.2118
2020-07-25 00:00:00+00:00,9594.612628300889,2020-09-05 00:00:00+00:00,10192.361092857538,42,6.23,6.0177,13925.28,27.91,-0.6115,476.9823
2020-10-11 00:00:00+00:00,11068.78401245223,2021-01-31 00:00:00+00:00,34133.743357988526,112,208.3784,207.762,509704.61,268.7484,-0.05,1001.1224
2021-07-28 00:00:00+00:00,37300.559051222706,2021-09-19 00:00:00+00:00,47205.043887124455,53,26.5532,26.3002,198575.89,41.3914,-0.05,1709.6017
2022-07-22 00:00:00+00:00,23324.953380325533,2022-08-28 00:00:00+00:00,20261.187290230162,37,-13.1351,-13.3088,-126914.12,4.7533,-13.0917,1781.1364
2022-10-28 00:00:00+00:00,20784.63462017425,2022-11-11 00:00:00+00:00,15734.573113793458,14,-24.2971,-24.4484,-202114.46,2.3977,-24.2592,1451.9055
2022-12-14 00:00:00+00:00,17188.185836222594,2022-12-28 00:00:00+00:00,16891.631831002116,14,-1.7253,-1.9218,-12003.16,3.6102,-4.4544,1237.7759
2023-01-13 00:00:00+00:00,18005.830970018476,2023-03-11 00:00:00+00:00,20366.131847425095,57,13.1085,12.8824,78915.18,37.6591,-0.05,1304.7669
2023-06-23 00:00:00+00:00,30116.81570189843,2023-08-04 00:00:00+00:00,29132.062952708213,42,-3.2698,-3.4631,-23947.44,4.4135,-3.2214,1359.7107
2023-09-24 00:00:00+00:00,26585.324130608373,2024-01-23 00:00:00+00:00,41521.12850733408,121,56.1806,55.8684,372948.32,76.5492,-1.4315,1709.0849
2024-09-21 00:00:00+00:00,62998.01258376466,2024-12-30 00:00:00+00:00,95137.02714315959,100,51.0159,50.714,527677.45,68.3769,-4.4491,2610.2389
2025-01-20 00:00:00+00:00,104386.78306512255,2025-02-14 00:00:00+00:00,97787.27046699422,25,-6.3222,-6.5094,-102079.21,1.72,-8.2834,3035.7349
2025-04-07 00:00:00+00:00,83637.68344452581,2025-04-08 00:00:00+00:00,78172.3778402089,1,-6.5345,-6.7213,-98541.15,-0.05,-6.4877,2835.0159
2025-04-21 00:00:00+00:00,85169.22577423992,2025-06-24 00:00:00+00:00,100802.15635516508,64,18.3551,18.1185,247780.73,30.9867,-0.1128,2984.5035
2025-07-04 00:00:00+00:00,108878.85645379528,2025-08-26 00:00:00+00:00,113342.84869891316,53,4.1,3.8919,62866.63,13.4848,-0.7696,3295.2138
2025-09-19 00:00:00+00:00,116514.17445549433,2025-10-20 00:00:00+00:00,107102.425374789,31,-8.0778,-8.2615,-138644.92,7.0887,-8.6432,3219.2967
