entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2008-02-14 00:00:00+00:00,56.40363394160307,2008-03-12 00:00:00+00:00,52.51782217328376,27,-6.8893,-7.0754,-990.04,0.1441,-11.1401,27.0084
2008-04-02 00:00:00+00:00,55.55544365293622,2008-06-27 00:00:00+00:00,54.5683861656938,86,-1.7767,-1.9731,-256.55,7.4639,-3.814,25.7616
2008-07-30 00:00:00+00:00,56.30553072205498,2008-09-17 00:00:00+00:00,54.96068480069397,49,-2.3885,-2.5836,-329.31,6.484,-5.4391,25.1754
2008-09-22 00:00:00+00:00,59.144783613367956,2008-10-03 00:00:00+00:00,50.67561462263677,11,-14.3194,-14.4907,-1799.28,0.1627,-15.5286,23.045
2008-12-17 00:00:00+00:00,37.78464028609097,2009-01-26 00:00:00+00:00,35.194074148046106,40,-6.8561,-7.0423,-747.72,9.0514,-9.9607,20.4973
2009-03-26 00:00:00+00:00,34.51554094828245,2009-07-10 00:00:00+00:00,38.012449693800946,106,10.1314,9.9113,978.22,24.107,-5.9104,20.7287
2009-07-23 00:00:00+00:00,42.280085800031124,2009-11-09 00:00:00+00:00,46.90886922621784,109,10.9479,10.7261,1163.57,18.6196,-0.2579,22.8717
2009-11-19 00:00:00+00:00,47.73316270629652,2010-02-05 00:00:00+00:00,47.56554461916337,78,-0.3512,-0.5504,-66.11,9.3198,-4.581,23.9691
2010-02-26 00:00:00+00:00,50.82382551320674,2010-05-10 00:00:00+00:00,55.243203400994624,73,8.6955,8.4782,1012.76,18.4429,-1.1577,24.9168
2010-07-28 00:00:00+00:00,53.52180029944864,2010-08-24 00:00:00+00:00,47.99453851687253,27,-10.3271,-10.5064,-1361.45,0.5697,-9.1034,24.5667
2010-09-15 00:00:00+00:00,52.453472477747844,2011-05-31 00:00:00+00:00,69.03621607926038,258,31.6142,31.3511,3635.73,35.104,-0.8673,26.8447
2011-07-05 00:00:00+00:00,68.75599156143939,2011-08-04 00:00:00+00:00,62.25471183618368,30,-9.4556,-9.6366,-1467.9,2.3794,-10.8274,29.011
2011-10-18 00:00:00+00:00,56.91706152961747,2012-04-20 00:00:00+00:00,66.47977149647815,185,16.8011,16.5676,2280.48,23.2353,-3.7903,29.8259
2012-06-20 00:00:00+00:00,65.21170648443483,2012-11-06 00:00:00+00:00,68.53243402123334,139,5.0922,4.8821,783.35,11.0312,-3.7032,32.8905
2012-12-04 00:00:00+00:00,68.63446773676517,2014-02-07 00:00:00+00:00,93.94735788241995,430,36.8807,36.6071,6160.43,46.1647,-0.8659,39.8404
2014-02-21 00:00:00+00:00,98.87297947943779,2014-04-21 00:00:00+00:00,96.8965089109994,59,-1.999,-2.1949,-504.58,4.2378,-5.8242,45.4958
2014-06-05 00:00:00+00:00,96.64193899606103,2014-07-30 00:00:00+00:00,98.17127963940892,55,1.5825,1.3794,310.15,7.2654,-0.6086,45.3017
2014-08-22 00:00:00+00:00,99.00967361046501,2014-10-03 00:00:00+00:00,94.62164847162495,42,-4.4319,-4.623,-1053.78,2.348,-6.8322,44.557
2014-10-30 00:00:00+00:00,97.94399892040343,2015-08-07 00:00:00+00:00,104.72519364884685,281,6.9235,6.7098,1458.76,14.4697,-0.4551,44.9634
2015-09-21 00:00:00+00:00,101.68871939641836,2015-10-01 00:00:00+00:00,95.61062080369048,10,-5.9772,-6.1651,-1430.27,0.6018,-7.9772,44.9905
2015-10-16 00:00:00+00:00,101.33300247101887,2015-12-21 00:00:00+00:00,98.05835954842212,66,-3.2316,-3.425,-745.6,3.6356,-4.8144,42.8138
2016-02-29 00:00:00+00:00,90.63753706237807,2016-10-31 00:00:00+00:00,104.93307093902254,245,15.7722,15.5408,3267.23,23.037,-0.4473,45.3388
2016-11-14 00:00:00+00:00,114.61038260626417,2017-08-22 00:00:00+00:00,121.46359573411108,281,5.9796,5.7677,1401.03,13.08,-0.5538,50.0084
2017-09-11 00:00:00+00:00,126.1964660093478,2018-02-07 00:00:00+00:00,135.1854624284354,149,7.123,6.9089,1775.02,15.0711,-0.1639,53.1862
2018-02-28 00:00:00+00:00,138.5136012865728,2018-04-09 00:00:00+00:00,137.11872492584845,40,-1.007,-1.2049,-330.95,4.6232,-3.7181,54.63
2018-04-19 00:00:00+00:00,142.45974219627115,2018-10-08 00:00:00+00:00,147.43141960796385,172,3.4899,3.283,890.87,10.6853,-3.5038,55.1908
2019-01-18 00:00:00+00:00,134.18717191385926,2019-05-24 00:00:00+00:00,137.87613841381162,126,2.7491,2.5437,712.92,10.1356,-2.1907,56.7953
2019-06-20 00:00:00+00:00,143.72271126043438,2019-08-16 00:00:00+00:00,134.46107121142612,57,-6.4441,-6.6311,-1905.77,1.9868,-7.262,55.6005
2019-09-13 00:00:00+00:00,145.3805006885404,2019-10-16 00:00:00+00:00,139.61490096699424,33,-3.9659,-4.1578,-1115.71,0.6275,-7.9083,52.5779
2019-10-24 00:00:00+00:00,143.21119817331407,2020-02-27 00:00:00+00:00,140.25681116047303,126,-2.063,-2.2587,-580.91,10.4228,-1.0046,50.8807
2020-04-22 00:00:00+00:00,112.04426994101641,2020-09-28 00:00:00+00:00,139.02155917862834,159,24.0773,23.8293,5990.06,33.2118,-2.6584,56.2959
2020-10-07 00:00:00+00:00,148.74620988515682,2021-07-20 00:00:00+00:00,200.1254428349383,286,34.5415,34.2726,10668.17,48.2719,-4.5877,72.9648
2021-08-11 00:00:00+00:00,210.54019652591143,2021-12-01 00:00:00+00:00,211.10884534655818,112,0.2701,0.0697,29.11,9.8906,-5.5803,83.6621
2022-01-06 00:00:00+00:00,206.8806942752159,2022-01-20 00:00:00+00:00,194.87047347355676,14,-5.8054,-5.9937,-2506.84,1.1431,-6.2171,81.1819
2022-03-11 00:00:00+00:00,190.69646787750503,2022-04-26 00:00:00+00:00,182.83746447689612,46,-4.1212,-4.3129,-1695.73,5.8676,-5.6245,76.9776
2022-06-09 00:00:00+00:00,177.99725033510614,2022-06-17 00:00:00+00:00,156.78221281010354,8,-11.9187,-12.0948,-4550.33,0.2286,-12.7855,70.727
2022-07-22 00:00:00+00:00,174.49551512897233,2022-09-12 00:00:00+00:00,179.77338577224867,52,3.0246,2.8187,932.19,10.3943,-2.9903,67.1098
2022-10-28 00:00:00+00:00,172.47288050437623,2022-12-29 00:00:00+00:00,165.28918830558055,62,-4.1651,-4.3567,-1481.45,5.358,-4.8877,66.5591
2023-01-17 00:00:00+00:00,180.17709384338676,2023-03-13 00:00:00+00:00,166.05923138364662,55,-7.8355,-8.0198,-2608.24,6.5029,-6.8594,62.4668
2023-04-24 00:00:00+00:00,171.5386895143405,2023-08-25 00:00:00+00:00,178.3132514734699,123,3.9493,3.7415,1119.24,12.3017,-4.8959,60.9789
2023-11-15 00:00:00+00:00,173.76611271707424,2024-04-18 00:00:00+00:00,189.70469274947285,155,9.1724,8.9542,2778.8,19.4787,-1.8377,64.8797
2024-05-13 00:00:00+00:00,202.0313039350664,2024-08-15 00:00:00+00:00,207.48006283072726,94,2.697,2.4917,842.5,11.1964,-4.333,68.5019
2024-08-27 00:00:00+00:00,215.20829095477677,2024-12-23 00:00:00+00:00,219.1644488198667,118,1.8383,1.6347,566.51,12.2348,-6.7617,69.9114
2025-01-30 00:00:00+00:00,226.09167715058643,2025-03-05 00:00:00+00:00,204.05205485260385,34,-9.7481,-9.9285,-3496.95,0.9035,-11.1288,66.9775
2025-05-05 00:00:00+00:00,196.90079756752,2025-11-18 00:00:00+00:00,230.421644316152,197,17.0242,16.7903,5326.62,27.9452,-1.5248,68.8125
2025-12-08 00:00:00+00:00,251.9813532469124,2025-12-26 00:00:00+00:00,251.29428816986086,18,-0.2727,-0.472,-174.89,2.1254,-2.0959,0.0
