entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2018-05-10 00:00:00+00:00,144.05528178151246,2018-10-08 00:00:00+00:00,147.43141960796385,151,2.3436,2.1391,433.25,9.4594,-0.5091,40.9628
2019-04-15 00:00:00+00:00,144.96162112579685,2019-05-24 00:00:00+00:00,137.87613841381162,39,-4.8878,-5.078,-1050.51,1.9497,-5.9793,40.3445
2019-11-26 00:00:00+00:00,149.496086756357,2020-02-27 00:00:00+00:00,140.25681116047303,93,-6.1803,-6.3678,-1250.46,5.7806,-4.3534,38.0423
2021-02-05 00:00:00+00:00,207.8728332356794,2021-07-20 00:00:00+00:00,200.1254428349383,165,-3.727,-3.9194,-720.66,6.0979,-6.2612,36.0705
2021-08-30 00:00:00+00:00,214.5334852787585,2021-12-01 00:00:00+00:00,211.10884534655818,93,-1.5963,-1.793,-316.76,7.8451,-5.7809,35.0327
2022-10-31 00:00:00+00:00,174.81306075587094,2022-12-29 00:00:00+00:00,165.28918830558055,59,-5.448,-5.637,-977.99,3.9476,-6.161,33.737
2023-01-17 00:00:00+00:00,180.17709384338676,2023-03-13 00:00:00+00:00,166.05923138364662,55,-7.8355,-8.0198,-1312.94,6.5029,-6.8594,31.4448
2023-06-05 00:00:00+00:00,175.29089556994802,2023-08-25 00:00:00+00:00,178.3132514734699,81,1.7242,1.5208,229.01,9.8978,-1.605,30.3611
2023-11-15 00:00:00+00:00,173.76611271707424,2024-04-18 00:00:00+00:00,189.70469274947285,155,9.1724,8.9542,1368.86,19.4787,-1.8377,31.9603
2024-07-12 00:00:00+00:00,209.31958685181885,2024-08-15 00:00:00+00:00,207.48006283072726,34,-0.8788,-1.077,-179.38,7.3247,-7.6641,33.1496
2024-10-17 00:00:00+00:00,223.8342072568819,2024-12-23 00:00:00+00:00,219.1644488198667,67,-2.0863,-2.282,-376.0,7.9096,-4.2522,32.5939
2025-06-09 00:00:00+00:00,212.072176933927,2025-11-18 00:00:00+00:00,230.421644316152,162,8.6525,8.4353,1358.15,18.7922,-3.0822,33.5774
2025-12-11 00:00:00+00:00,253.91582203972771,2025-12-26 00:00:00+00:00,251.29428816986086,15,-1.0324,-1.2303,-214.79,1.3474,-2.8418,0.0
