entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2002-03-06 00:00:00+00:00,35.512824456799706,2002-06-04 00:00:00+00:00,34.37892254647977,90,-3.1929,-3.3865,-338.65,7.8173,-2.9901,19.671
2003-01-16 00:00:00+00:00,29.20498017849528,2003-02-03 00:00:00+00:00,27.47694199938218,18,-5.9169,-6.105,-589.83,0.5826,-8.299,18.742
2003-03-24 00:00:00+00:00,27.30769357320712,2004-03-24 00:00:00+00:00,41.865175827478346,366,53.3091,53.0026,4808.15,64.9013,-2.4232,22.9651
2004-04-05 00:00:00+00:00,45.15092560742466,2004-05-11 00:00:00+00:00,40.384423922252445,36,-10.5568,-10.7356,-1490.07,0.5142,-11.9308,26.2817
2004-10-28 00:00:00+00:00,44.05121598964698,2005-01-19 00:00:00+00:00,46.91833678680248,83,6.5086,6.2957,780.01,12.0233,-1.1011,25.5724
2005-02-11 00:00:00+00:00,47.101315548821894,2005-03-31 00:00:00+00:00,46.39403601589839,48,-1.5016,-1.6985,-223.69,3.6626,-3.4659,26.1285
2005-05-20 00:00:00+00:00,46.04194507737505,2005-08-31 00:00:00+00:00,49.52156906785672,103,7.5575,7.3425,950.56,13.1777,-0.874,26.8563
2005-09-14 00:00:00+00:00,51.13089824714891,2005-10-14 00:00:00+00:00,47.65256713974836,30,-6.8028,-6.9891,-971.24,0.1066,-8.9194,26.8347
2007-01-17 00:00:00+00:00,60.6056480118885,2007-03-13 00:00:00+00:00,60.250915858225284,55,-0.5853,-0.784,-101.34,5.4062,-3.9729,25.762
2009-07-02 00:00:00+00:00,40.6809916641917,2009-07-10 00:00:00+00:00,38.012449693800946,8,-6.5597,-6.7465,-865.16,-0.05,-7.1416,24.7946
2009-07-23 00:00:00+00:00,42.280085800031124,2009-11-09 00:00:00+00:00,46.90886922621784,109,10.9479,10.7261,1282.71,18.6196,-0.2579,25.2135
2009-11-19 00:00:00+00:00,47.73316270629652,2010-02-05 00:00:00+00:00,47.56554461916337,78,-0.3512,-0.5504,-72.87,9.3198,-4.581,26.4232
2010-02-26 00:00:00+00:00,50.82382551320674,2010-05-10 00:00:00+00:00,55.243203400994624,73,8.6955,8.4782,1116.46,18.4429,-1.1577,27.4679
2011-02-08 00:00:00+00:00,65.74190193548615,2011-05-31 00:00:00+00:00,69.03621607926038,112,5.011,4.8011,685.83,7.7954,-3.879,29.2709
