entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
1999-01-20 00:00:00+00:00,78.62547224753324,1999-08-06 00:00:00+00:00,82.18500462295317,198,4.5272,4.3183,431.83,13.3712,-3.8275,20.4423
1999-08-26 00:00:00+00:00,86.69500247406006,1999-09-27 00:00:00+00:00,80.86586247537088,32,-6.7237,-6.9102,-720.86,0.0517,-8.4439,20.1525
1999-11-01 00:00:00+00:00,85.81930596353997,2000-02-24 00:00:00+00:00,86.06200358608626,115,0.2828,0.0823,8.0,8.8203,-1.9839,19.4397
2000-03-17 00:00:00+00:00,92.13278439406017,2000-04-27 00:00:00+00:00,90.26536522541308,41,-2.0269,-2.2227,-216.03,6.7619,-8.4899,19.2314
2000-05-03 00:00:00+00:00,90.98750865203152,2000-09-29 00:00:00+00:00,92.27113001420457,149,1.4108,1.208,114.8,6.86,-5.2557,19.1303
2000-11-02 00:00:00+00:00,90.89518169210356,2000-12-01 00:00:00+00:00,84.48111045827305,29,-7.0566,-7.2424,-696.55,0.7463,-9.4101,18.5479
2001-01-24 00:00:00+00:00,86.77551709651507,2001-02-22 00:00:00+00:00,80.389888245827,29,-7.3588,-7.544,-673.01,1.7472,-7.936,17.1776
2001-04-20 00:00:00+00:00,79.76103967190906,2001-06-21 00:00:00+00:00,78.19333170449715,62,-1.9655,-2.1615,-178.28,5.7037,-3.377,16.3261
2001-08-09 00:00:00+00:00,76.01727001667018,2001-08-30 00:00:00+00:00,73.47818630460955,21,-3.3401,-3.5334,-285.14,1.3394,-3.0224,15.8624
2001-10-12 00:00:00+00:00,70.16359254353078,2002-01-31 00:00:00+00:00,72.26774188852669,111,2.9989,2.793,217.43,8.4166,-3.3374,15.7949
2002-03-06 00:00:00+00:00,74.24285922832077,2002-04-26 00:00:00+00:00,70.94964035025573,51,-4.4357,-4.6268,-370.24,2.5355,-5.3197,15.6418
2002-05-29 00:00:00+00:00,69.61691697591215,2002-06-10 00:00:00+00:00,66.71681916263154,12,-4.1658,-4.3574,-332.55,0.823,-5.5295,14.9386
2002-08-19 00:00:00+00:00,60.6687270294599,2002-09-20 00:00:00+00:00,55.31684490804962,32,-8.8215,-9.0037,-657.22,3.8963,-9.4183,13.9482
2002-10-24 00:00:00+00:00,59.17366339437619,2002-12-30 00:00:00+00:00,57.467394117464444,67,-2.8835,-3.0776,-204.42,5.7873,-4.1801,13.0864
2003-01-15 00:00:00+00:00,61.29257955397485,2003-02-03 00:00:00+00:00,56.387268620479375,19,-8.0031,-8.187,-527.06,-0.0179,-10.0834,12.3544
2003-03-20 00:00:00+00:00,57.223486225360666,2004-03-24 00:00:00+00:00,73.15640692385476,370,27.8433,27.5878,1630.63,36.0563,-3.014,13.4596
2004-04-08 00:00:00+00:00,77.12558992284187,2004-05-21 00:00:00+00:00,73.41674203029181,43,-4.8088,-4.9991,-377.0,-0.05,-6.4154,14.7128
2004-06-07 00:00:00+00:00,75.80243810576135,2004-08-09 00:00:00+00:00,71.70809365086451,63,-5.4013,-5.5904,-400.52,1.6503,-5.7077,13.9349
2004-08-30 00:00:00+00:00,74.59685079413066,2005-04-19 00:00:00+00:00,78.34602451818947,232,5.0259,4.816,325.74,12.0786,-1.3214,13.8604
2005-05-16 00:00:00+00:00,78.8332259875467,2005-10-19 00:00:00+00:00,80.64427770181081,156,2.2973,2.0928,148.37,8.1944,-0.0845,14.3347
2005-11-07 00:00:00+00:00,84.07080423152367,2006-06-01 00:00:00+00:00,88.23821954163958,206,4.957,4.7472,343.6,9.4777,-0.5564,14.827
2006-07-03 00:00:00+00:00,88.75175081059734,2007-03-14 00:00:00+00:00,97.27914894430492,254,9.6081,9.389,711.83,15.9926,-4.0031,15.8832
2007-03-29 00:00:00+00:00,100.66530307249481,2007-08-08 00:00:00+00:00,105.15740481833473,132,4.4624,4.2536,352.77,9.5288,-1.4384,16.9481
2007-09-04 00:00:00+00:00,104.5816901978481,2007-11-14 00:00:00+00:00,106.23294994651546,71,1.5789,1.3759,118.96,7.2827,-2.1649,17.42
2007-12-12 00:00:00+00:00,107.65044001287461,2008-01-11 00:00:00+00:00,100.75624652113441,30,-6.4042,-6.5913,-577.74,0.4198,-8.4062,16.9606
2008-02-26 00:00:00+00:00,97.96986790612712,2008-03-14 00:00:00+00:00,95.02346797540899,17,-3.0075,-3.2013,-262.1,1.6969,-6.745,16.1205
2008-04-02 00:00:00+00:00,98.67085841120517,2008-06-20 00:00:00+00:00,96.02214655252969,79,-2.6844,-2.8789,-228.16,5.2375,-3.4922,15.63
2008-08-08 00:00:00+00:00,91.5887259864684,2008-09-17 00:00:00+00:00,86.48062749412018,40,-5.5772,-5.766,-443.81,3.8428,-7.6145,14.9576
2008-12-17 00:00:00+00:00,66.10897959493114,2009-01-22 00:00:00+00:00,60.40779324818329,36,-8.6239,-8.8066,-638.76,4.7657,-11.2071,13.8744
2009-03-25 00:00:00+00:00,60.021719171732094,2010-02-05 00:00:00+00:00,79.90866061125787,317,33.1329,32.8668,2173.97,43.9245,-4.0735,15.4118
2010-03-02 00:00:00+00:00,84.34984913974186,2010-05-07 00:00:00+00:00,84.81586029613244,66,0.5525,0.3515,30.89,9.0697,-6.2208,17.6166
2010-06-25 00:00:00+00:00,81.59376796998328,2010-07-06 00:00:00+00:00,78.41031779736625,11,-3.9016,-4.0937,-361.04,0.5809,-6.182,17.2861
2010-07-21 00:00:00+00:00,82.57831473003628,2010-09-02 00:00:00+00:00,82.25365630644845,43,-0.3932,-0.5923,-50.1,3.7449,-4.404,16.875
2010-09-15 00:00:00+00:00,85.06232453868303,2011-06-15 00:00:00+00:00,98.4801107768294,273,15.7741,15.5426,1306.86,23.907,-0.3525,18.133
2011-07-06 00:00:00+00:00,103.12311660175726,2011-08-05 00:00:00+00:00,93.96752493859944,30,-8.8783,-9.0605,-880.23,1.6047,-10.1056,18.5588
2011-10-18 00:00:00+00:00,93.2901680815503,2012-05-18 00:00:00+00:00,103.00423370449987,213,10.4127,10.192,900.45,19.5832,-3.3278,18.5799
2012-06-20 00:00:00+00:00,107.06545147635352,2012-11-09 00:00:00+00:00,109.04278430487464,142,1.8468,1.6433,159.98,9.0826,-3.6293,19.6405
2012-12-04 00:00:00+00:00,112.18170738766952,2014-02-10 00:00:00+00:00,146.29018921577483,433,30.4047,30.144,2982.83,34.2744,-0.8061,22.7863
2014-02-20 00:00:00+00:00,149.34576824048446,2014-10-14 00:00:00+00:00,155.52785372593988,236,4.1394,3.9313,506.27,11.6456,-0.6825,26.2759
2014-10-30 00:00:00+00:00,163.25201385318115,2015-08-25 00:00:00+00:00,163.72103091151695,299,0.2873,0.0868,11.62,9.4506,-6.3524,26.7938
2015-09-21 00:00:00+00:00,165.58817646352963,2016-01-11 00:00:00+00:00,163.50159011254428,112,-1.2601,-1.4575,-195.24,7.6941,-4.8887,26.61
2016-02-29 00:00:00+00:00,165.44589873949536,2018-02-13 00:00:00+00:00,232.85541808104674,715,40.7441,40.4628,5341.39,52.9025,-0.9618,31.7615
2018-02-27 00:00:00+00:00,245.57415833023663,2018-04-05 00:00:00+00:00,235.1872942048946,37,-4.2296,-4.4211,-819.76,0.7766,-8.1075,36.2823
2018-04-23 00:00:00+00:00,236.93867135164226,2018-10-15 00:00:00+00:00,246.249504746292,175,3.9296,3.7219,659.61,10.6496,-3.1204,36.1228
2018-11-14 00:00:00+00:00,245.2524610901282,2018-12-19 00:00:00+00:00,228.03657030940798,35,-7.0197,-7.2055,-1324.52,2.2249,-7.6621,35.4565
2019-01-18 00:00:00+00:00,238.42466126422747,2019-06-04 00:00:00+00:00,250.1959670990083,137,4.9371,4.7273,806.37,11.7447,-1.6795,34.9392
2019-06-18 00:00:00+00:00,263.3427704239227,2020-02-28 00:00:00+00:00,264.4218595943705,255,0.4098,0.209,37.34,17.9909,-2.8969,35.7829
2020-04-16 00:00:00+00:00,257.4357467454655,2020-09-22 00:00:00+00:00,305.2577471993886,159,18.5763,18.3393,3282.94,29.0161,-2.6029,39.1065
2020-10-12 00:00:00+00:00,325.1113112936413,2022-01-25 00:00:00+00:00,409.43503255249726,470,25.9369,25.6851,5441.17,39.6514,-7.7666,47.8361
2022-03-23 00:00:00+00:00,424.2661705188114,2022-05-03 00:00:00+00:00,393.5886257952856,41,-7.2307,-7.4162,-1974.58,3.3405,-9.4185,51.3007
2022-06-10 00:00:00+00:00,374.8723641086305,2022-06-14 00:00:00+00:00,357.39836097710526,4,-4.6613,-4.8519,-1196.03,0.1778,-5.5122,48.1289
