entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2020-06-21 00:00:00+00:00,0.6864347317869841,2020-09-13 00:00:00+00:00,3.4444854184090996,84,401.7936,400.7905,40079.05,598.4585,-6.0948,60.1292
2021-02-01 00:00:00+00:00,4.235602515557801,2021-05-25 00:00:00+00:00,24.755255971368356,113,484.4565,483.2882,242026.14,1226.8953,-0.05,342.4766
2021-08-02 00:00:00+00:00,36.26688473549374,2021-10-01 00:00:00+00:00,135.21152323380215,60,272.8236,272.0784,794755.06,422.0863,-8.2493,1380.0534
2021-10-22 00:00:00+00:00,175.68975727034928,2021-11-27 00:00:00+00:00,209.68725583388948,36,19.3509,19.1123,207723.87,47.5553,-0.05,2382.7403
2022-03-26 00:00:00+00:00,102.231318434577,2022-04-18 00:00:00+00:00,102.26076992536123,23,0.0288,-0.1711,-2215.67,33.6915,-3.5063,2588.2462
2022-07-20 00:00:00+00:00,43.703118853023625,2022-08-26 00:00:00+00:00,34.964122033897596,37,-19.9963,-20.1562,-260492.43,6.6918,-19.9563,2325.2774
2022-11-06 00:00:00+00:00,33.805326276238965,2022-11-11 00:00:00+00:00,13.997068029633501,5,-58.5951,-58.6778,-605482.66,8.6172,-58.5744,1458.6962
2023-02-22 00:00:00+00:00,26.048025156119216,2023-03-06 00:00:00+00:00,20.94505689908999,12,-19.5906,-19.7514,-84218.46,-0.05,-19.5504,768.9108
2023-04-13 00:00:00+00:00,23.017157517459157,2023-05-10 00:00:00+00:00,20.64635629866464,27,-10.3001,-10.4795,-35858.07,9.8996,-10.2553,648.7984
2023-10-01 00:00:00+00:00,20.304308444689894,2024-01-21 00:00:00+00:00,93.2785384555616,112,359.4027,358.4843,1098097.88,498.1321,-0.05,1712.1374
2024-03-01 00:00:00+00:00,117.48899927958234,2024-04-14 00:00:00+00:00,153.69139701297703,44,30.8134,30.5519,429075.94,72.6241,-0.05,3239.7407
2024-05-17 00:00:00+00:00,158.09213455376513,2024-06-14 00:00:00+00:00,154.7796139137098,28,-2.0953,-2.291,-42005.67,17.8584,-5.5602,3626.7689
2024-07-17 00:00:00+00:00,160.00383306122276,2024-08-11 00:00:00+00:00,156.40278559057015,25,-2.2506,-2.446,-43819.75,15.49,-18.9409,3540.8996
2024-09-26 00:00:00+00:00,152.96363126799062,2024-10-13 00:00:00+00:00,145.24568403435964,17,-5.0456,-5.2354,-91497.67,3.7001,-10.6625,3405.4906
2024-10-21 00:00:00+00:00,159.67247831107508,2024-12-18 00:00:00+00:00,216.40719187544812,58,35.5319,35.261,583981.27,61.1115,-1.2934,3898.5588
2025-04-21 00:00:00+00:00,139.7123013865968,2025-06-07 00:00:00+00:00,144.47551134768892,47,3.4093,3.2026,71742.64,31.7377,-2.4206,4554.3545
2025-07-11 00:00:00+00:00,157.28632579860772,2025-08-05 00:00:00+00:00,161.82217231417562,25,2.8838,2.6782,61915.93,30.5205,-0.05,4688.0751
2025-08-30 00:00:00+00:00,214.65686396583592,2025-10-03 00:00:00+00:00,221.10827389730602,34,3.0055,2.7995,66455.8,15.3265,-10.4703,4816.5133
