entry_time,entry_price,exit_time,exit_price,duration_days,gross_pnl_pct,net_pnl_pct,pnl_cash,mfe,mae,fees_paid
2021-08-06 13:30:00+00:00,255.62775,2021-09-22 13:30:00+00:00,238.34077000000002,47,-6.7626,-6.9489,-694.89,9.7181,-7.4709,19.3144
2021-10-18 13:30:00+00:00,280.750305,2021-12-06 14:30:00+00:00,265.517175,49,-5.4259,-5.6149,-522.47,27.2982,-5.3786,18.0965
2023-01-17 14:30:00+00:00,50.00498999999999,2023-03-06 14:30:00+00:00,64.47774500000001,48,28.9426,28.6849,2519.29,62.9037,-1.1699,20.0959
2023-03-21 13:30:00+00:00,75.17757,2023-04-06 13:30:00+00:00,60.749610000000004,16,-19.1918,-19.3534,-2187.3,11.7222,-19.1514,20.4257
2023-05-22 13:30:00+00:00,56.808389999999996,2023-06-20 13:30:00+00:00,55.562205000000006,29,-2.1937,-2.3892,-217.76,13.6276,-10.9991,18.0204
2023-06-28 13:30:00+00:00,69.924945,2023-08-15 13:30:00+00:00,80.76959500000001,48,15.509,15.2781,1359.27,57.526,-0.05,19.1632
2023-10-25 13:30:00+00:00,82.11103499999999,2024-01-17 14:30:00+00:00,133.81306,84,62.966,62.6402,6424.46,126.961,-13.7996,26.9534
2024-02-20 14:30:00+00:00,180.40015499999998,2024-04-19 13:30:00+00:00,217.97096000000002,58,20.8264,20.5848,3433.67,55.0498,-9.9724,36.815
2024-06-03 13:30:00+00:00,226.03295999999997,2024-07-03 13:30:00+00:00,227.396245,30,0.6031,0.402,80.87,13.7356,-6.0712,40.3296
2024-07-18 13:30:00+00:00,249.22455,2024-08-06 13:30:00+00:00,189.375265,19,-24.0142,-24.1661,-4880.37,6.39,-23.9762,35.5252
2024-10-08 13:30:00+00:00,169.00445999999997,2024-12-31 14:30:00+00:00,255.43222000000003,84,51.1393,50.8372,7785.59,103.3201,-2.8014,38.4382
2025-01-31 14:30:00+00:00,301.45065,2025-02-24 14:30:00+00:00,235.26231,24,-21.9566,-22.1126,-5108.09,-0.05,-21.9176,41.1106
2025-09-22 13:30:00+00:00,342.63122999999996,2025-10-27 13:30:00+00:00,354.28276999999997,35,3.4006,3.1939,574.66,13.0282,-10.4898,36.5777
